id,tid_not_to_be_used,airline,tag,tweet
94043,567503887838760960,Delta,dM}c5i95_Wot,@DeltaAssist Stuck in DCA without a gate for two hours. Really not one other gate in the whole terminal?
94077,567511524441210880,American,dM}c5i95_Wot,DISGUSTED over @AmericanAir and their choice to shame a fellow mama! #freethepump @heidihasmanners
94090,567514219533578240,SouthWest,dM}c5i95_Wot,@SouthwestAir what are the chances that a flight out of DCA tomorrow night will be cancelled? Trying to decide if I should change now.
94123,567523786820288512,VirginAmerica,dM}c5i95_Wot,@sailorbee @VirginAmerica that's what I fear about air travel.
94136,567525936074342400,United,dM}c5i95_Wot,"@united flights are always delayed. Clear skies and flight is canceled due to \weather\"" so they don't have to offer any assistance."""
94150,567530409857404928,Delta,dM}c5i95_Wot,@MZHemingway @DeltaAssist Ridiculous. We won't fly Delta after a bad experience in 2009.
94256,567576927419236352,JetBlue,dM}c5i95_Wot,Horrible... Waiting 30 mins for luggage @JetBlue
94285,567616079581970432,SouthWest,dM}c5i95_Wot,.@SouthwestAir our flight is cancelled (again) out of #BNA &amp; we've been on hold w/ customer service for almost 90 minutes. What's the deal?
94413,567722844457828352,American,dM}c5i95_Wot,Travel adventures day two #delayed again @AmericanAir
94469,567738065595019264,SouthWest,dM}c5i95_Wot,@SouthwestAir 45mins wait on the phone with no option for a callback? Finally had to hang up because my phone was dying. #customerservice
94588,567773933928476672,SouthWest,dM}c5i95_Wot,"@SouthwestAir My brother &amp; his girlfriend__s flight cancelled 3 times, now leaving 72 hours late and dropping letter grades at school. Help?"
94606,567780561067995136,Delta,dM}c5i95_Wot,@DeltaAssist we have been stuck on the Tarmac at JFK for 2.3 hours...do you have an ETA on our departure? flight 457
94615,567783783202820096,American,dM}c5i95_Wot,"@AmericanAir I have no problem being downgraded, I would just like to be reimbursed for it."
94660,567803039701274624,American,dM}c5i95_Wot,@AmericanAir is quickly losing its allure. 5 boarding levels before Group 1+bitchyemployees = next time I fly @VirginAmerica. #Disappointed
94674,567807014388154368,JetBlue,dM}c5i95_Wot,"@JetBlue tried calling multiple times, i just wait and when it finally connects i get hung up on"
94714,567818000309710848,SouthWest,dM}c5i95_Wot,@theokatzman @SouthwestAir LGA is literally the worst airport ever
94722,567820693707169792,Delta,dM}c5i95_Wot,"@DeltaAssist Have to change a flight, medical reasons - first time ever - and it is going to cost me $200! That is ridiculous!!!"
94749,567830414615662592,SouthWest,dM}c5i95_Wot,@SouthwestAir has the worst customer service on earth. Will never fly that airline again.
94824,567860895042244608,VirginAmerica,dM}c5i95_Wot,@VirginAmerica has THE WORST and longest 'produced' safety instruction video. Good lord it's terrible. http://t.co/XkLc0Xczlb
94851,5.67873587086E+17,SouthWest,dM}c5i95_Wot,What was unexpected was the crappy treatment from @SouthwestAir.
95007,568032278120501248,American,dM}c5i95_Wot,"@AmericanAir agent couldn't ticket my reservation on hold because I was logged in on my computer, weird. Havn't heard that before."
95043,568054800224378880,United,dM}c5i95_Wot,"I mean it's reduced but it's still vacation, I hate u a little less now @united"
95086,568076919146557440,JetBlue,dM}c5i95_Wot,@JetBlue hey you guys remembered lol! But now my BOS flights delayed... And turn the heat down in T5 it feels hotter than PR.
95096,568081440618860544,American,dM}c5i95_Wot,@AmericanAir Now you guys have the delayed the flight that had my bag. I will never consider AA as an option in the future.
95105,568085949663584256,United,dM}c5i95_Wot,@united no worries Your customer service gets a bad wrap but just spoke w agent who saved me huge amounts of time &amp; apologized for yesterday
95113,568090470762418176,JetBlue,dM}c5i95_Wot,.@CuteSophiaLoren @NoahFairbanks Not a @SouthwestAir fan either! I fly @JetBlue! #SouthWestAir's brand plummets with each poor experience.
95189,568120808817762304,American,dM}c5i95_Wot,@AmericanAir Having problems with the website I only have 48 hours to claim?
95204,568126798132879360,American,dM}c5i95_Wot,#typical #huffytraveler RT @SethLinkous: And the check-in kiosk is broken @AmericanAir http://t.co/KeteCFCqEg
95313,568176038167093248,American,dM}c5i95_Wot,"So, now he's stuck in FLA instead of his much earned vacation until tomorrow &amp; @AmericanAir has done nothing to help. (2/3)"
95330,568184659831439360,Delta,dM}c5i95_Wot,@DeltaAssist No wifi on our six hour cross country flight made it impossible to do any work. Major problem for a business traveler.
95391,568206511765393408,American,dM}c5i95_Wot,About to loose anothe conection due to @AmericanAir flight delays!!! Disappointed!
95396,568208137238548480,SouthWest,dM}c5i95_Wot,One day I'm gonna fly for @SouthwestAir. Just wait on it. #Determined #Focused #Ambitious
95411,568214646433251328,American,dM}c5i95_Wot,@AmericanAir zero respect for service dogs or their owners. Lawyer not an idiot. Why lie http://t.co/eOj7Z9qg3i
95426,568225532195831808,SouthWest,dM}c5i95_Wot,Haha the @SouthwestAir saga continues. Flight is delayed. Gate won__t let us get on earlier with kids after flight attnd. told us they would.
95446,568235384372486144,United,dM}c5i95_Wot,"Nightmare trip on @united. Airline lost bag (4+ days now), missed connection due to maintenance problems, and now will miss work bc of it."
95459,568242925408296960,Delta,dM}c5i95_Wot,@DeltaAssist My sister &amp; new brother have lost part of their HONEYMOON in Aruba due to your plane having a dead battery!!!! #ridiculous
95540,568326927695491072,SouthWest,dM}c5i95_Wot,"@SouthwestAir Flt 463 San Jose, CA -&gt; Denver, CO. Delayed 2 hrs but easily best flight + touchdown in all my years flying. Keep it up!"
95573,568386960533946368,Delta,dM}c5i95_Wot,@DeltaAssist once again u fail. De-icing truck broken and no backup in site. Do we get an update from captain? Hell no. #2613
95588,568397172942614528,Delta,dM}c5i95_Wot,@deltaassist can I file a lost item report on the app or just online?
95609,568413906105815040,American,dM}c5i95_Wot,Come on @AmericanAir let's pull it together. #paperwork issue. Second day of travel. Second delay.
95620,568420613829758976,SouthWest,dM}c5i95_Wot,Sigh. Another email from @SouthwestAir reminding that frequent flyer program is the best while announcing they're watering it down more.
95672,568436267702071296,SouthWest,dM}c5i95_Wot,"@SouthwestAir used to exclusively fly SW, but lately, direct flights &amp; cheaper costs have me switched.  why...so... few...direct...flights?"
95770,568478881063276544,SouthWest,dM}c5i95_Wot,@SouthwestAir A-List Pref credit card holder called exclusive # and hung up after on hold for 14 min. What gives???
95817,568493336698490880,United,dM}c5i95_Wot,@united ANOTHER F*CKING DELAY IN THE PAST 32 HOURS!?
95844,568506878054961152,American,dM}c5i95_Wot,@AmericanAir and @Delta are going to make mad money over the next few days #NBATradeDeadline
95860,568514448270319616,SouthWest,dM}c5i95_Wot,Okay @SouthwestAir what do I gotta do to get a straight flight from #CMH to #EWR or #LGA ? Your #rapidsrewards fan wants this badly! #please
95905,568528265968623616,American,dM}c5i95_Wot,"Attention #petowners #petincabin international  @Avianca $125 oneway, @AmericanAir $150 oneway, @LANAirlines lie said $100 but $200 oneway"
95985,568562613040197632,United,dM}c5i95_Wot,@united Your boarding process sucks. You should learn from @SouthwestAir
96000,568570084328902656,American,dM}c5i95_Wot,Whyyyyyy did the #wifi on @AmericanAir just decide to stop working. Glad I paid $30... #fail
96026,568579899243380736,JetBlue,dM}c5i95_Wot,@JetBlue here in Austin I saw the water bottles &amp; snacks @ the desk for your waiting passengers! Im so booking my next flight with you!
96125,568623195852394496,AlaskaAir,dM}c5i95_Wot,Really @AlaskaAir delayed &amp; connecting in SEA and you won't hold the flight 5 min so we can make our connecting flight on your airline
96126,568623613231763456,American,dM}c5i95_Wot,@AmericanAir - ORD to IAH and no WiFi on board? What is this 1985? #firstworldproblems #butseriouslythough
96135,568627777789775872,United,dM}c5i95_Wot,"@EddieTrunk Newark sucks! Worst airport with the dumbest people. Not surprised about @United, either. At least they're all consistently bad."
96157,568644333722669056,SouthWest,dM}c5i95_Wot,tomorrow is the day i go to Seattle. Hopefully my @SouthwestAir 6pm flight leaving the frozen Grand Rapids isnt delayed. I want warm weather
96180,568653385789882368,American,dM}c5i95_Wot,@Cudlitz @AmericanAir Never mess with the bull
96185,568662343170674688,VirginAmerica,dM}c5i95_Wot,@VirginAmerica WTF is happening in PDX late March such that one way from SFO is ~$550?
96200,568677317590937600,United,dM}c5i95_Wot,"@united Another unfortunate case of bad luck, usually maintenance issue. They are now swapping planes to ONT, will get in late. :("
96246,568754781440897024,United,dM}c5i95_Wot,"I will never fly @united again. Numerous unexplained delays to/from India, cancelled flight and all-around terrible customer service. #UA49"
96261,568762758654619648,American,dM}c5i95_Wot,@AmericanAir what about customers missing their 5 pm Miami appointment cause you reschedule a 9.45 am phx-Miami flt to 2.45 pm last minute?
96263,568763889053245440,United,dM}c5i95_Wot,Our flight got turned around because of medical emergency. Ua 3658. Connection missed. Can @united help us?
96265,568764428835008512,American,dM}c5i95_Wot,damn @AmericanAir it's just one thing after another. NEVER again will I fly this airline.
96279,568767837604601856,United,dM}c5i95_Wot,"@JedediahBila @JetBlue ha,  i knew you'd say it was @united -  they're literally the worst big airline.  Won't fly them."
96306,568778744820854784,United,dM}c5i95_Wot,The worst part about @united refunds are that they take 3 weeks to post. Ridiculous.
96385,568803061361025024,United,dM}c5i95_Wot,@united - are you aware your airbus fleet sucks?  I'd rather fly a C-130 full of rubber dog shit.
96410,568808078726041600,SouthWest,dM}c5i95_Wot,"Hey, @southwestair, stop jerking around KC-Las Vegas passengers. It__s been 5 hours and I__m missing my mom__s 60th birthday. $100 not enough."
96422,568812829324775424,United,dM}c5i95_Wot,@united FLT 3444 delayed because of maintenance - that's fixed but can't board because flight crew didn't stay in boarding area #fail
96507,568833562431987712,Delta,dM}c5i95_Wot,@DeltaAssist Just provided details. Disappointed that Delta wont keep published schedule then wants to profit by charging change fee
96521,568839478854459392,American,dM}c5i95_Wot,"5 hours (&amp; 1 aborted flight) after scheduled departure, still in chicago. so comical that i (almost) feel bad for @americanair."
96523,568840100030717952,Delta,dM}c5i95_Wot,@DeltaAssist delayed in Denver for paperwork. What gives?  Tight schedules today.
96653,568886645505662976,American,dM}c5i95_Wot,@AmericanAir how do you guys forget to put a container of luggage on the plane? And why let us wait for 1h20 before telling us? #AA295
96699,568898083221848064,American,dM}c5i95_Wot,Maybe I'll just live tweet about the time @DrDonOSU &amp; I tried to fly to Chicago but the plane never showed up to take us. CC: @AmericanAir
96717,568902036152061952,American,dM}c5i95_Wot,We meet again @AmericanAir- Just wondering do you ever leave on time or I am just full of bad luck? #BadCustomerService
96737,568907517201293312,Delta,dM}c5i95_Wot,@DeltaPoints @DeltaAssist @GoldboxATL just hit the 20 min mark for flight 959 at mci and no bags out yet
96746,568911120473452544,Delta,dM}c5i95_Wot,@DeltaAssist anyone else stuck on this runway?! #SOS #LGA #airplaneprobs
96755,568914242956496896,United,dM}c5i95_Wot,"Sad that I can't find wifi, movies and power outlets while my @united flight is delayed."
96763,568916371607662592,United,dM}c5i95_Wot,Beginning to dislike flying very much! @united makes error with itinerary and is unwilling to grant request to cancel flight &amp; issue refund.
96767,568917690519171072,SouthWest,dM}c5i95_Wot,"#pooltradeshow is over, flying back home with @southwestair but wifi won't connect to @brandboom - $8 wasted. What gives?"
96791,568923827788505088,SouthWest,dM}c5i95_Wot,@SouthwestAir here we go again. Delayed in Chicago why offer the 630 flight if you never intend to fly it
96794,568924781837455360,JetBlue,dM}c5i95_Wot,@JetBlue any news on flight 122 pbi-boston delay? Can we wait to arrive at airport based on reported 1 and 1/2 hour delay?
96800,568926383218565120,American,dM}c5i95_Wot,@AmericanAir you suck
96804,568927427847544832,JetBlue,dM}c5i95_Wot,@JetBlue can you ask SLC checkin/bag drop if they found a dark blue/blackish fit bit flex? Would've lost it there around 445pm MT
96872,568950039487369216,VirginAmerica,dM}c5i95_Wot,"So frustrated by @VirginAmerica's website. Purchase failed with an obscure error and \started over\"". Ticket price jumped by $100."""
96939,568970359409496064,American,dM}c5i95_Wot,"@AmericanAir When you changed my hacked aadvantage number you lost my cancelled flight credit &amp; can't fix until fare is huge Monday, HELP!"
96947,568972267557916672,American,dM}c5i95_Wot,@AmericanAir charging for in flight movies? For shame. http://t.co/tIWLTWOtPy
96977,568984188747169792,American,dM}c5i95_Wot,@AmericanAir now over one hour waiting for baggage at Logan airport from Miami aa1625. Why such terrible service?
97016,569007958069272576,AlaskaAir,dM}c5i95_Wot,Worst thing ever is when you didn't get upgraded to first class but have to smell the first class cookies @AlaskaAir  #fb #MVPGoldProblems
97052,569047405867311104,American,dM}c5i95_Wot,.@AmericanAir At LAS and have been waiting an hour for my bag. Crazy!
97121,569133051923603456,American,dM}c5i95_Wot,At JFK but not impressed with @British_Airways  as got the smallest plane from Manchester with @AmericanAir  Not as the same #disappointed
97187,569154879484235776,United,dM}c5i95_Wot,"@united diverged to Burlington, Vermont. This sucks."
97216,569162955691925504,United,dM}c5i95_Wot,"Flying to Montrose (MTJ), @united has put all of this flights bags on the Montego Bay, Jamaica (MBJ) flight.  #incompetent #fail"
97283,569182643155300352,United,dM}c5i95_Wot,@united on final. Pls don't let my connection leave!!! Conf# NPBHD0 http://t.co/eWXwXiDTfX
97312,569190848266686464,Delta,dM}c5i95_Wot,Stuck in Detroit.. Flight cancelled due to weather but @Reagan_Airport says runways are open.. Not sure I understand @Delta @DeltaAssist
97355,569204492685733888,American,dM}c5i95_Wot,How long much longer do I have to be on hold??? @USAirways @AmericanAir #usairways #americanair http://t.co/rJwtgSOGCV
97397,569218789834821632,SouthWest,dM}c5i95_Wot,@SouthwestAir @ LAX is almost a mess. For some reason the express bag drop is slower than the full service line. http://t.co/ORY89eEGek
97400,569219357739347968,VirginAmerica,dM}c5i95_Wot,I checked into my flight and i got stuck in the middle seat. @VirginAmerica #smh
97433,569226321957494784,Delta,dM}c5i95_Wot,2 hours into my 20hr trip meaning a 2 hour delay with the first plane bc the door broke or something @Delta @DeltaAssist @DeltaNewsroom
97441,569229749626769408,American,dM}c5i95_Wot,Just hung up on by @AmericanAir rep way to treat decade plus Advantage customer- never flying with you again
97451,569232748663214080,SouthWest,dM}c5i95_Wot,@SouthwestAir and @USAirways have cancelled flights after 525 pm today due to winter storm. Travelers urged to contact carrier for info.
97486,569239032229728256,SouthWest,dM}c5i95_Wot,"C'mon @SouthwestAir! My flight to DC 2 ATL was cancelled, you wont let me chnge my flight online &amp; I've been on hold for 4 hrs #Getit2gether"
97523,569247394002563072,VirginAmerica,dM}c5i95_Wot,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.
97548,569254055295520768,Delta,dM}c5i95_Wot,"hi, @Delta @DeltaAssist !!! came by just to say that iNEVER travel Delta anymore. NEVER!"
97570,569257932908470272,United,dM}c5i95_Wot,"@united yes, I've been waiting for four hours and no one has been able to help me."
97632,569273777999241216,JetBlue,dM}c5i95_Wot,"@JetBlue Hey Jetblue, you cancelled our flight from ST Maarten to JFK.  Stranded my family in the baggage area and lost my daughters luggage"
97647,569276167678795776,Delta,dM}c5i95_Wot,@DeltaAssist I am trying to cancel a flight because of a medical situation. I've been on hold for 40 minutes. Can you help?
97650,569277252426272768,Delta,dM}c5i95_Wot,@DeltaAssist I'm not able to link my wife with me on my flight tomorrow and I've been on hold three different times for an hour.
97656,569280094780444672,American,dM}c5i95_Wot,haha AD ADJACENCIES ISSUES WHAT UP @AmericanAir... oops http://t.co/eDEcjd0RVS
97657,569280344744202240,Delta,dM}c5i95_Wot,I been on hold with @Delta @DeltaAssist for almost an hour 
97659,569280491221688320,American,dM}c5i95_Wot,@AmericanAir flight from SAF canceled due to mechanical issue. Need help with rebook please.
97693,569293921056002048,Delta,dM}c5i95_Wot,@Delta @DeltaAssist I've been on hold 40m. I give up. I know mother nature has kept you busy. Please call me
97724,569302399824715776,American,dM}c5i95_Wot,@AmericanAir officially sucks!
97749,569310203063066624,American,dM}c5i95_Wot,Paul Thomas Anderson &amp; @AmericanAir friends again after his #SpiritAwards lost luggage dig http://t.co/WjPnQatcNq http://t.co/Pa7ZaK1l6a
97838,569334637513682944,SouthWest,dM}c5i95_Wot,Hi @SouthwestAir -- why are flights to Texas tomorrow cancelled already? Weather expected later tomorrow night. I'm stuck in Vegas.
98010,569385133389643776,Delta,dM}c5i95_Wot,@DeltaAssist We have been sitting on the tarmac for over 2 hours. Please do something immediately!!
98016,569388599256285184,SouthWest,dM}c5i95_Wot,"@SouthwestAir after another HOUR on the phone and talking to a mgr, the mgr HUNG UP ON ME! I still have no flight home!!"
98077,569440449477394432,American,dM}c5i95_Wot,@AmericanAir very disappointed! Dealing with a canceled flight &amp; told I need to go to airport for accommodations?! You must be kidding!
98120,569472440822161408,American,dM}c5i95_Wot,"It's 12, there's no heat on the plane, and the plane won't start. That's it. I'm never flying @AmericanAir again. Too many screw ups."
98134,569479082506723328,American,dM}c5i95_Wot,"@AmericanAir not cancelling our flights, and maybe pay for our hotel that we had to stay in over night for our layover :-)"
98170,569491712055386112,American,dM}c5i95_Wot,@zkerravala @AmericanAir brutal
98346,569537776032604160,American,dM}c5i95_Wot,@AmericanAir I can't find any reports of bad weather taking the agents' attention away. As EP a 27 min wait time is v unusual. Help please!!
98362,569540770191048704,American,dM}c5i95_Wot,@AmericanAir my LIT-DFW flight at 755p got cancelled. What do I do?
98377,569542896287916032,Delta,dM}c5i95_Wot,@DeltaAssist the original was gg8aze. I had another when they broke me into a separate code to go standby on Monday. There is more...
98484,569559441001074688,VirginAmerica,dM}c5i95_Wot,@AmericanAir  If my business trip this week wasn't already booked I would fly @VirginAmerica instead of you and your terrible customer svc
98509,569563291099353088,United,dM}c5i95_Wot,Ugh. Had a nightmare about @united last night. Felt all too real.
98557,569571643044929536,United,dM}c5i95_Wot,"@united I'm not sure how you can help. Your flight experience is terrible, planes are dirty and staff is rude. Start over perhaps?"
98572,569574423944044544,SouthWest,dM}c5i95_Wot,Waiting at @KCIAirport going for @IBMInterConnect. @SouthwestAir delayed for snow at Denver http://t.co/WVOEGeINWO
98654,569591533617307648,American,dM}c5i95_Wot,@AmericanAir  ugh Dump us in dfw w/no luggage then cancel our flight 3 more times. Sat arrival now Tue?
98663,569593693805662208,American,dM}c5i95_Wot,@brittybap @united so far...nothing.  I wonder if @AmericanAir would grant me gold equivalent status if we're to offer switching allegiance?
98680,569597714356260864,American,dM}c5i95_Wot,".@AmericanAir cancelled flight 3260,  STL to LGA, without notice to me, not even an email, and rebooked me on a flight to PIT. For tomorrow."
98707,569603621073108992,American,dM}c5i95_Wot,"@skyfullofbacon On @AmericanAir, you never know until u have a pass with a number. Buying a ticket is simply an expression of travel intent."
98732,569609326253502464,American,dM}c5i95_Wot,@AmericanAir Can't get thru by phone to use a credit that's about to expire! #frustrated #aa.com
98875,569631027385245696,United,dM}c5i95_Wot,@united yes I have &amp; they're unsure when it would come.This has never happened on any airline and my first time with @united #disappointed
98971,569648713980715008,American,dM}c5i95_Wot,@AmericanAir flight 3056 in D/FW now delayed 2 hours waiting sitting in plane for baggage to be loaded - why?
99017,569659317458243584,American,dM}c5i95_Wot,@AmericanAir this is ridiculous! You all really have terrible customer service and a lack of urgency. Im convinced.
99086,569671528817811456,JetBlue,dM}c5i95_Wot,@AmericanAir flight went from 15min delay to 2hrs &amp;counting. At least @JetBlue gives their customers airline credit for these inconveniences
99093,569672930851844096,American,dM}c5i95_Wot,@AmericanAir  flight from DFW to LIT tomorrow has been cancelled.  What do I do next?  Pls advise.  #HELP
99103,569674237079744512,American,dM}c5i95_Wot,@AmericanAir my #Navy sisters flight 2470 cancld. She can't get an agent. They've called her back to be put on hold &amp; then discnct.Any help?
99134,569679771690541056,AlaskaAir,dM}c5i95_Wot,@AlaskaAir I had to cheat on you today and fly Delta. All I can say is thanks for not being Delta  &lt;3
99161,569685100847366144,American,dM}c5i95_Wot,"Hey @AmericanAir, you cancel my flight and don't notify me directly and when I discover thru your app I can't get a call back for 2.5 hrs?"
99204,569695553644322816,United,dM}c5i95_Wot,@united can we get an explanation on why UA978 from So Paulo to Houston has been delayed? Now we're hearing from crew about cancellations.
99213,569697735177170944,American,dM}c5i95_Wot,"@AmericanAir your gate agents at DFW gate B16 are pathetic tonight.  Terrible communication, stories changing and apathetic"
99247,569702984445095936,American,dM}c5i95_Wot,@Cowboycerrone I don't believe there is an airline with a worse reputation than @AmericanAir. They treat their customers like garbage.
99272,569706924947546112,AlaskaAir,dM}c5i95_Wot,My @AlaskaAir flight is slightly delayed.  I take that as a #AGF15 #avgeek sign that Seattle loves me and doesn't want me to leave :-)
99276,569707741989748736,Delta,dM}c5i95_Wot,@DeltaAssist has the 20:30 from jfk to heathrow 23rd feb been delayed?
99278,569708102997696512,Delta,dM}c5i95_Wot,"@DeltaAssist, worst checkin of any airline! sitting 15 rows away from husband?!"
99283,569709164831703040,SouthWest,dM}c5i95_Wot,shoutout to the flight attendant on flight 518 2 MEM who was late 2 the gate &amp;therefore resulted in a late boarding&amp;take off. @SouthwestAir
99293,569711400005685248,American,dM}c5i95_Wot,"@AmericanAir my flight is cancelled and I can't get anyone on the phone to re-book my flight, won't even give me an option for call back"
99298,569712956226686976,American,dM}c5i95_Wot,"@Cowboycerrone @AmericanAir This is horse shit, they overbook flights regularly, HAPPILY take your money, and offer 0 in the way of comp"
99369,569729845833416704,American,dM}c5i95_Wot,@Cowboycerrone sounds like @AmericanAir has a long history of not caring about customer issues &amp; forgetting who keeps them in business!
99375,569733882007801856,JetBlue,dM}c5i95_Wot,"@JetBlue Didn't find out my flight for NY, scheduled to leave at 9:30pm, is delayed by more than 1.5hrs until AFTER checking in. Huge fail."
99452,569781926162145280,United,dM}c5i95_Wot,@united you are terrible.
99516,569833474921619456,Delta,dM}c5i95_Wot,@DeltaAssist i called again and supervisor wasn't available and never called
99621,569867786572341248,American,dM}c5i95_Wot,"@AmericanAir Extend rtn flight to bereavement, 22nd I could have change fee dropped, now told no.Worse day of my life #badcustomerservice"
99652,569875093360238592,SouthWest,dM}c5i95_Wot,"@SouthwestAir Please get back with my about my airtran credit Q4VNMB, I call and I'm being told that I will, but I never get email/call back"
99671,569880005729067008,American,dM}c5i95_Wot,@AmericanAir @RLDelahunty record l#oaaret got email we couldn't get rescheduled on another flight but don't know if flight is cancelled
99679,569882288609046528,American,dM}c5i95_Wot,Trying to change flight on @AmericanAir for 22 hours! Now on hold for the third time of multiple hours!!! #AmericanAirlines #dissappointed
99688,569885186420305920,SouthWest,dM}c5i95_Wot,"I give @united one chance, since @SouthwestAir doesnt fly to NY from ORF though they have planes at both &amp; now i'm stuck here forever."
99774,569908706831437824,American,dM}c5i95_Wot,@MelissaAFrancis @Welles19 @united @AmericanAir Moral of the story ... NEVER check your baggage. Airlines don't give a fuck about it.
99869,569928800848515072,JetBlue,dM}c5i95_Wot,"I love you, @JetBlue, but v not cool."
99959,569948225278480384,JetBlue,dM}c5i95_Wot,"C'mon, this is worse than JetBae. RT @JetBlue Our fleet's on fleek. https://t.co/yZXfe7au22"
99972,569950424427597824,AlaskaAir,dM}c5i95_Wot,@brooklynbinky @AlaskaAir did they finally fix your shit!? Your convos with them have been taking over my tl. They're funny tho don't worry
100029,569963767066271744,American,dM}c5i95_Wot,@AmericanAir our flight AA 1338 is delayed out of Providenciales and will be missing our connection AA 1651 in Miami to SEA. Who do we call?
100058,569969833254764544,SouthWest,dM}c5i95_Wot,@SouthwestAir  Poor customer service displayed over the weekend during the storm. I was stuck on the tarmac for 2.5 hours with no answer!
100071,569973821396152320,VirginAmerica,dM}c5i95_Wot,"@VirginAmerica Hi, Virgin! I'm on hold for 40-50 minutes -- are there any earlier flights from LA to NYC tonight; earlier than 11:50pm?"
100124,569988061150359552,United,dM}c5i95_Wot,@united #albanyairport delayed departure to check bags at gate claiming space filled and walk on to open spaces a delay #poorcustomerservice
100132,569989260838895616,United,dM}c5i95_Wot,Wonder how much bad PR @united has earned from not honoring mistaken fares vs how much the lower fares cost themselves. I doubt it's close
100169,570003051962109952,United,dM}c5i95_Wot,"@CarrieMantha @united someone did or didn't kill her. Read the book, the ending is different tho."
100207,570013645771386880,United,dM}c5i95_Wot,After @CityofNewarkNJ airport @united n @TSA I can now conclude ANY $SBUX is better run than these 3clowns. They should be ashamed!
100244,570029262893240320,Delta,dM}c5i95_Wot,@DeltaAssist I need to get to PBI or MIA tonight!Still sitting on Tarmac at DFW.Can u protect me on another flight incase I miss connection
100318,570055285500469248,United,dM}c5i95_Wot,"@united Soooo, it's been 15 days and you've offered no response. So I assume poor treatment by gate agents is the norm now?"
100427,570108952618225664,Delta,dM}c5i95_Wot,You had one job @Delta @DeltaAssist now my luggage is lost.
100471,570188310557138944,Delta,dM}c5i95_Wot,On hold &amp; website broken. @DeltaAssist help? Delayed + missing connection
100487,570194901230624768,JetBlue,dM}c5i95_Wot,@The3GuysRant @SouthwestAir @JetBlue @flyLAXairport you should check out my experience you got a late bag I got nothing for my money
100507,570209843199524864,SouthWest,dM}c5i95_Wot,@SouthwestAir - We left iPad in a seat pocket.  Filed lost item report. Received it exactly 1 week later.  Is that a record?  #unbelievable
100529,570219942961922048,United,dM}c5i95_Wot,@united can someone please explain the process of of what happens to property found on a plane after passengers leave at Heathrow ?
100541,570226122396446720,VirginAmerica,dM}c5i95_Wot,Hoping @VirginAmerica calls me with my lost jacket today!
100562,570237148655443968,Delta,dM}c5i95_Wot,"@DeltaAssist my delayed flight to dtw now looks nearly on time, so I should make original 12:09 flight to grr, if you could put me back on"
100565,570238126347714560,JetBlue,dM}c5i95_Wot,@JetBlue Thank you for credits. However; I submitted complaints about the property on vacation package. Hope you listen!
100571,570240116414918656,American,dM}c5i95_Wot,Glitch at @iflymia caused thousands of @AmericanAir bags (including @ggreenwald's)to miss flights http://t.co/k74G4HpbjK via @hannahbsampson
100744,570295792499593216,United,dM}c5i95_Wot,@CoralReefer420 @united @highbuddyyy that totally sucks my cousin worked at PHL said @united is the worst.
100745,570295795985080320,United,dM}c5i95_Wot,@united @highbuddyyy that totally sucks my cousin worked at PHL said @united
100808,570314231746310144,SouthWest,dM}c5i95_Wot,On hold for 15 minutes now with @SouthwestAir because flight cancelled and website error when I try to rebook. #theyappreciatemypatience
100859,570327117021315072,SouthWest,dM}c5i95_Wot,Ok... Now I'm annoyed. I paid early bird on @SouthwestAir &amp; my friend who did not had a better boarding group than me and chkd in late...
100889,570333124854308864,American,dM}c5i95_Wot,@AmericanAir im losing my conection to EZE. My flight is delayed in SFO. What should i do?
100981,570361096185384960,American,dM}c5i95_Wot,@AmericanAir my flight Sunday boarded and then was cancelled for mechanical. Complaint went to deaf ears citing weather incorrectly. Help
101053,570384051414020096,SouthWest,dM}c5i95_Wot,@SouthwestAir Nothing more irritating than delays &amp; no communication. Maybe ur crews can let us kno what's going on? 3 flights 3 delays
101102,570395927652904960,United,dM}c5i95_Wot,.@united 3 flights &amp; 2delays because of repairs/maintenance. How about a new fleet? #awful http://t.co/v9zwWbwpsS
101119,570403351575310336,JetBlue,dM}c5i95_Wot,My mom is in latE stage AlzheimErs at aGe 65. Would love hugs from our family in s Diego &amp; burbAnk! @JetBlue #FlyingItForward
101221,570444824836329472,American,dM}c5i95_Wot,"@AmericanAir CR tel no. pls. AA162 cancelled, bag lost despite never leaving airport &amp; overnight at point of origin (with no luggage)."
101266,570463849020829696,SouthWest,dM}c5i95_Wot,"_@BuzzFeedNews: .@SouthwestAir Grounds 128 Planes, Cancels Flights Over Missed Inspections http://t.co/73KbzBZ9At @goldsberry"
101293,570485491147141120,SouthWest,dM}c5i95_Wot,"@SouthwestAir somehow just gave me the worst flight experience if my life, and I've flown SPIRIT- multiple times!"
101384,570574307526647808,SouthWest,dM}c5i95_Wot,This girl is staying in JAX for the night. @SouthwestAir this has been an annoying roundtrip. Delays on both ends of the journey.
101404,570580404417093632,United,dM}c5i95_Wot,@united way to really kick a family when they're down guess you don't realize how much $ cheer families spend in travel #GetBailsToDallas
101428,570586101196328960,United,dM}c5i95_Wot,"@AmericanAir Negative, legacy @united guy."
